time,x,y,z,yaw,pitch,roll,horizon_x,horizon_y,horizon_z
10.717529058456421,-117.3522720336914,-312.8218994140625,14.653238296508789,0.9407685107698184,-2.0237294418238236,61.76717518310513,"[-118.9658203125, -118.61495894011178, -118.26597873975457, -117.91647970917319, -117.56712387298374, -117.2177284033779, -116.86834393421482, -116.51895640110628, -116.16956972501205, -115.82018280793595, -115.47079595907707, -115.12140909073734, -114.7720222280257, -114.42263536366485, -114.07324849978657, -113.7238616356299]","[-315.91510009765625, -315.2522325238722, -314.58837063987744, -313.92478160220674, -313.2611171550366, -312.59747357168794, -311.93382419686725, -311.27017643509316, -310.6065282221311, -309.9428801360372, -309.27923201402945, -308.6155839022776, -307.9519357875628, -307.28828767371624, -306.6246395596156, -305.9609914456616]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
10.753255605697632,-117.072021484375,-312.2886657714844,14.660725593566895,0.86996124790621,-2.0122597477637534,61.746168946685486,"[-118.9658203125, -118.61495894011178, -118.26597873975457, -117.91647970917319, -117.56712387298374, -117.2177284033779, -116.86834393421482, -116.51895640110628, -116.16956972501205, -115.82018280793595, -115.47079595907707, -115.12140909073734, -114.7720222280257, -114.42263536366485, -114.07324849978657, -113.7238616356299]","[-315.91510009765625, -315.2522325238722, -314.58837063987744, -313.92478160220674, -313.2611171550366, -312.59747357168794, -311.93382419686725, -311.27017643509316, -310.6065282221311, -309.9428801360372, -309.27923201402945, -308.6155839022776, -307.9519357875628, -307.28828767371624, -306.6246395596156, -305.9609914456616]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
10.7853102684021,-116.8474349975586,-311.8621520996094,14.666553497314453,0.7818136248571634,-2.003648734255791,61.72634888759217,"[-118.9658203125, -118.61495894011178, -118.26597873975457, -117.91647970917319, -117.56712387298374, -117.2177284033779, -116.86834393421482, -116.51895640110628, -116.16956972501205, -115.82018280793595, -115.47079595907707, -115.12140909073734, -114.7720222280257, -114.42263536366485, -114.07324849978657, -113.7238616356299]","[-315.91510009765625, -315.2522325238722, -314.58837063987744, -313.92478160220674, -313.2611171550366, -312.59747357168794, -311.93382419686725, -311.27017643509316, -310.6065282221311, -309.9428801360372, -309.27923201402945, -308.6155839022776, -307.9519357875628, -307.28828767371624, -306.6246395596156, -305.9609914456616]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
10.814369440078735,-116.8474349975586,-311.8621520996094,14.666553497314453,0.7818136248571634,-2.003648734255791,61.72634888759217,"[-117.79947662353516, -117.44824789668314, -117.0993489137897, -116.74980724283944, -116.40044292897262, -116.05102952772815, -115.70162975005523, -115.35222617805526, -115.00282366728808, -114.65342085813928, -114.30401813344865, -113.95461538464183, -113.6052126428014, -113.25580989891986, -112.90640715563548, -112.55700441200686]","[-313.67498779296875, -313.01231595335486, -312.34841146915653, -311.68484489778564, -311.02118491388666, -310.3575507715471, -309.69390945626435, -309.0302701386582, -308.36663026231747, -307.70299054307293, -307.03935077936165, -306.37571102834744, -305.7120712736654, -305.04843152005805, -304.3847917661363, -303.72115201239575]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
10.817148447036743,-116.62251281738281,-311.4355163574219,14.672232627868652,0.7496820389689295,-1.9977464077275306,61.72142915146261,"[-117.79947662353516, -117.44824789668314, -117.0993489137897, -116.74980724283944, -116.40044292897262, -116.05102952772815, -115.70162975005523, -115.35222617805526, -115.00282366728808, -114.65342085813928, -114.30401813344865, -113.95461538464183, -113.6052126428014, -113.25580989891986, -112.90640715563548, -112.55700441200686]","[-313.67498779296875, -313.01231595335486, -312.34841146915653, -311.68484489778564, -311.02118491388666, -310.3575507715471, -309.69390945626435, -309.0302701386582, -308.36663026231747, -307.70299054307293, -307.03935077936165, -306.37571102834744, -305.7120712736654, -305.04843152005805, -304.3847917661363, -303.72115201239575]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
10.853185415267944,-116.39727020263672,-311.0087890625,14.67773151397705,0.6794444851929488,-1.9790873892509833,61.702420612796544,"[-117.79947662353516, -117.44824789668314, -117.0993489137897, -116.74980724283944, -116.40044292897262, -116.05102952772815, -115.70162975005523, -115.35222617805526, -115.00282366728808, -114.65342085813928, -114.30401813344865, -113.95461538464183, -113.6052126428014, -113.25580989891986, -112.90640715563548, -112.55700441200686]","[-313.67498779296875, -313.01231595335486, -312.34841146915653, -311.68484489778564, -311.02118491388666, -310.3575507715471, -309.69390945626435, -309.0302701386582, -308.36663026231747, -307.70299054307293, -307.03935077936165, -306.37571102834744, -305.7120712736654, -305.04843152005805, -304.3847917661363, -303.72115201239575]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
10.885355234146118,-116.1717529296875,-310.58221435546875,14.68307113647461,0.6020650525614608,-1.948732570044499,61.696076733647196,"[-117.79947662353516, -117.44824789668314, -117.0993489137897, -116.74980724283944, -116.40044292897262, -116.05102952772815, -115.70162975005523, -115.35222617805526, -115.00282366728808, -114.65342085813928, -114.30401813344865, -113.95461538464183, -113.6052126428014, -113.25580989891986, -112.90640715563548, -112.55700441200686]","[-313.67498779296875, -313.01231595335486, -312.34841146915653, -311.68484489778564, -311.02118491388666, -310.3575507715471, -309.69390945626435, -309.0302701386582, -308.36663026231747, -307.70299054307293, -307.03935077936165, -306.37571102834744, -305.7120712736654, -305.04843152005805, -304.3847917661363, -303.72115201239575]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
10.917814016342163,-115.94766235351562,-310.1562805175781,14.688838005065918,0.5664107939627225,-1.938102692331701,61.69053816110057,"[-117.79947662353516, -117.44824789668314, -117.0993489137897, -116.74980724283944, -116.40044292897262, -116.05102952772815, -115.70162975005523, -115.35222617805526, -115.00282366728808, -114.65342085813928, -114.30401813344865, -113.95461538464183, -113.6052126428014, -113.25580989891986, -112.90640715563548, -112.55700441200686]","[-313.67498779296875, -313.01231595335486, -312.34841146915653, -311.68484489778564, -311.02118491388666, -310.3575507715471, -309.69390945626435, -309.0302701386582, -308.36663026231747, -307.70299054307293, -307.03935077936165, -306.37571102834744, -305.7120712736654, -305.04843152005805, -304.3847917661363, -303.72115201239575]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
10.953530311584473,-115.66907501220703,-309.62457275390625,14.696520805358887,0.4964741139011578,-1.92255646172671,61.675275408084474,"[-117.79947662353516, -117.44824789668314, -117.0993489137897, -116.74980724283944, -116.40044292897262, -116.05102952772815, -115.70162975005523, -115.35222617805526, -115.00282366728808, -114.65342085813928, -114.30401813344865, -113.95461538464183, -113.6052126428014, -113.25580989891986, -112.90640715563548, -112.55700441200686]","[-313.67498779296875, -313.01231595335486, -312.34841146915653, -311.68484489778564, -311.02118491388666, -310.3575507715471, -309.69390945626435, -309.0302701386582, -308.36663026231747, -307.70299054307293, -307.03935077936165, -306.37571102834744, -305.7120712736654, -305.04843152005805, -304.3847917661363, -303.72115201239575]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
10.980697393417358,-115.66907501220703,-309.62457275390625,14.696520805358887,0.4964741139011578,-1.92255646172671,61.675275408084474,"[-116.62251281738281, -116.27096430852431, -115.92215083818863, -115.57258272828994, -115.2232228459537, -114.87380533420783, -114.52440381574847, -114.17499784325025, -113.82559311640873, -113.47618803936054, -113.12678306143056, -112.77737805520144, -112.42797305714598, -112.07856805669603, -111.72916305694652, -111.37975805679358]","[-311.4355163574219, -310.7730153688096, -310.10906604824464, -309.44551341188816, -308.7818510957196, -308.1182191176807, -307.4545787189089, -306.7909406651618, -306.12730195557606, -305.4636634303735, -304.80002485298536, -304.13638629049666, -303.47274772370463, -302.8091091581732, -302.145470592273, -301.4818320265852]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
10.985191106796265,-115.44570922851562,-309.198974609375,14.702396392822266,0.42784630461807405,-1.910525794265346,61.65286471260141,"[-116.62251281738281, -116.27096430852431, -115.92215083818863, -115.57258272828994, -115.2232228459537, -114.87380533420783, -114.52440381574847, -114.17499784325025, -113.82559311640873, -113.47618803936054, -113.12678306143056, -112.77737805520144, -112.42797305714598, -112.07856805669603, -111.72916305694652, -111.37975805679358]","[-311.4355163574219, -310.7730153688096, -310.10906604824464, -309.44551341188816, -308.7818510957196, -308.1182191176807, -307.4545787189089, -306.7909406651618, -306.12730195557606, -305.4636634303735, -304.80002485298536, -304.13638629049666, -303.47274772370463, -302.8091091581732, -302.145470592273, -301.4818320265852]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.017534255981445,-115.22193145751953,-308.7734680175781,14.708002090454102,0.39432081607381086,-1.9059823340289486,61.64147471337668,"[-116.62251281738281, -116.27096430852431, -115.92215083818863, -115.57258272828994, -115.2232228459537, -114.87380533420783, -114.52440381574847, -114.17499784325025, -113.82559311640873, -113.47618803936054, -113.12678306143056, -112.77737805520144, -112.42797305714598, -112.07856805669603, -111.72916305694652, -111.37975805679358]","[-311.4355163574219, -310.7730153688096, -310.10906604824464, -309.44551341188816, -308.7818510957196, -308.1182191176807, -307.4545787189089, -306.7909406651618, -306.12730195557606, -305.4636634303735, -304.80002485298536, -304.13638629049666, -303.47274772370463, -302.8091091581732, -302.145470592273, -301.4818320265852]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.05349850654602,-114.99777221679688,-308.3478088378906,14.713449478149414,0.33994623713869354,-1.8945776865941095,61.61948354618737,"[-116.62251281738281, -116.27096430852431, -115.92215083818863, -115.57258272828994, -115.2232228459537, -114.87380533420783, -114.52440381574847, -114.17499784325025, -113.82559311640873, -113.47618803936054, -113.12678306143056, -112.77737805520144, -112.42797305714598, -112.07856805669603, -111.72916305694652, -111.37975805679358]","[-311.4355163574219, -310.7730153688096, -310.10906604824464, -309.44551341188816, -308.7818510957196, -308.1182191176807, -307.4545787189089, -306.7909406651618, -306.12730195557606, -305.4636634303735, -304.80002485298536, -304.13638629049666, -303.47274772370463, -302.8091091581732, -302.145470592273, -301.4818320265852]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.08545994758606,-114.77327728271484,-307.9220275878906,14.718649864196777,0.2889358712183035,-1.8856449339819135,61.60385685999858,"[-116.62251281738281, -116.27096430852431, -115.92215083818863, -115.57258272828994, -115.2232228459537, -114.87380533420783, -114.52440381574847, -114.17499784325025, -113.82559311640873, -113.47618803936054, -113.12678306143056, -112.77737805520144, -112.42797305714598, -112.07856805669603, -111.72916305694652, -111.37975805679358]","[-311.4355163574219, -310.7730153688096, -310.10906604824464, -309.44551341188816, -308.7818510957196, -308.1182191176807, -307.4545787189089, -306.7909406651618, -306.12730195557606, -305.4636634303735, -304.80002485298536, -304.13638629049666, -303.47274772370463, -302.8091091581732, -302.145470592273, -301.4818320265852]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.117626190185547,-114.54964447021484,-307.4970703125,14.724161148071289,0.26227747671776935,-1.8768463976026952,61.59398649126305,"[-116.62251281738281, -116.27096430852431, -115.92215083818863, -115.57258272828994, -115.2232228459537, -114.87380533420783, -114.52440381574847, -114.17499784325025, -113.82559311640873, -113.47618803936054, -113.12678306143056, -112.77737805520144, -112.42797305714598, -112.07856805669603, -111.72916305694652, -111.37975805679358]","[-311.4355163574219, -310.7730153688096, -310.10906604824464, -309.44551341188816, -308.7818510957196, -308.1182191176807, -307.4545787189089, -306.7909406651618, -306.12730195557606, -305.4636634303735, -304.80002485298536, -304.13638629049666, -303.47274772370463, -302.8091091581732, -302.145470592273, -301.4818320265852]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.143110275268555,-114.54964447021484,-307.4970703125,14.724161148071289,0.26227747671776935,-1.8768463976026952,61.59398649126305,"[-115.44570922851562, -115.09387373362293, -114.7451389089154, -114.39554841570565, -114.04619400135222, -113.69677425187629, -113.3473726330187, -112.99796596521125, -112.6485607093352, -112.2991550565383, -111.94974951607041, -111.6003439435351, -111.25093838026064, -110.90153281427361, -110.55212724907996, -110.20272168342969]","[-309.198974609375, -308.53662729852994, -307.87263676597973, -307.20909592951983, -306.5454307355504, -305.8817999357777, -305.21815958986826, -304.55452190220274, -303.8908834711531, -303.2272452490821, -302.5636069678699, -301.8999687035411, -301.2363304343365, -300.5726921665601, -299.909053898366, -299.24541563041225]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.153580665588379,-114.27100372314453,-306.9668884277344,14.731307983398438,0.20117947389913138,-1.8677233070240393,61.57736552902334,"[-115.44570922851562, -115.09387373362293, -114.7451389089154, -114.39554841570565, -114.04619400135222, -113.69677425187629, -113.3473726330187, -112.99796596521125, -112.6485607093352, -112.2991550565383, -111.94974951607041, -111.6003439435351, -111.25093838026064, -110.90153281427361, -110.55212724907996, -110.20272168342969]","[-309.198974609375, -308.53662729852994, -307.87263676597973, -307.20909592951983, -306.5454307355504, -305.8817999357777, -305.21815958986826, -304.55452190220274, -303.8908834711531, -303.2272452490821, -302.5636069678699, -301.8999687035411, -301.2363304343365, -300.5726921665601, -299.909053898366, -299.24541563041225]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.18553900718689,-114.04766845703125,-306.5425720214844,14.736696243286133,0.16269915905539403,-1.8515007541152355,61.56049939677405,"[-115.44570922851562, -115.09387373362293, -114.7451389089154, -114.39554841570565, -114.04619400135222, -113.69677425187629, -113.3473726330187, -112.99796596521125, -112.6485607093352, -112.2991550565383, -111.94974951607041, -111.6003439435351, -111.25093838026064, -110.90153281427361, -110.55212724907996, -110.20272168342969]","[-309.198974609375, -308.53662729852994, -307.87263676597973, -307.20909592951983, -306.5454307355504, -305.8817999357777, -305.21815958986826, -304.55452190220274, -303.8908834711531, -303.2272452490821, -302.5636069678699, -301.8999687035411, -301.2363304343365, -300.5726921665601, -299.909053898366, -299.24541563041225]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.217755556106567,-113.82398986816406,-306.1180114746094,14.741771697998047,0.14201958949213697,-1.849443757189283,61.55322168449062,"[-115.44570922851562, -115.09387373362293, -114.7451389089154, -114.39554841570565, -114.04619400135222, -113.69677425187629, -113.3473726330187, -112.99796596521125, -112.6485607093352, -112.2991550565383, -111.94974951607041, -111.6003439435351, -111.25093838026064, -110.90153281427361, -110.55212724907996, -110.20272168342969]","[-309.198974609375, -308.53662729852994, -307.87263676597973, -307.20909592951983, -306.5454307355504, -305.8817999357777, -305.21815958986826, -304.55452190220274, -303.8908834711531, -303.2272452490821, -302.5636069678699, -301.8999687035411, -301.2363304343365, -300.5726921665601, -299.909053898366, -299.24541563041225]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.25355315208435,-113.59994506835938,-305.6932678222656,14.746615409851074,0.10998139413302652,-1.8392142452903497,61.538257721651874,"[-115.44570922851562, -115.09387373362293, -114.7451389089154, -114.39554841570565, -114.04619400135222, -113.69677425187629, -113.3473726330187, -112.99796596521125, -112.6485607093352, -112.2991550565383, -111.94974951607041, -111.6003439435351, -111.25093838026064, -110.90153281427361, -110.55212724907996, -110.20272168342969]","[-309.198974609375, -308.53662729852994, -307.87263676597973, -307.20909592951983, -306.5454307355504, -305.8817999357777, -305.21815958986826, -304.55452190220274, -303.8908834711531, -303.2272452490821, -302.5636069678699, -301.8999687035411, -301.2363304343365, -300.5726921665601, -299.909053898366, -299.24541563041225]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.285774230957031,-113.3755874633789,-305.268310546875,14.751249313354492,0.06982626832360923,-1.829793272582769,61.52723786592818,"[-115.44570922851562, -115.09387373362293, -114.7451389089154, -114.39554841570565, -114.04619400135222, -113.69677425187629, -113.3473726330187, -112.99796596521125, -112.6485607093352, -112.2991550565383, -111.94974951607041, -111.6003439435351, -111.25093838026064, -110.90153281427361, -110.55212724907996, -110.20272168342969]","[-309.198974609375, -308.53662729852994, -307.87263676597973, -307.20909592951983, -306.5454307355504, -305.8817999357777, -305.21815958986826, -304.55452190220274, -303.8908834711531, -303.2272452490821, -302.5636069678699, -301.8999687035411, -301.2363304343365, -300.5726921665601, -299.909053898366, -299.24541563041225]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.30661678314209,-113.3755874633789,-305.268310546875,14.751249313354492,0.06982626832360923,-1.829793272582769,61.52723786592818,"[-114.27100372314453, -113.9188526230867, -113.57020485216745, -113.2205901085734, -112.8712421220019, -112.521820312778, -112.17241898815357, -111.8230119594194, -111.4736065257131, -111.12420064365122, -110.77479488846238, -110.42538909705813, -110.07598331611129, -109.72657753210186, -109.37717174898803, -109.02776596535915]","[-306.9668884277344, -306.3047104977991, -305.6406743749589, -304.97714632499645, -304.31347774819847, -303.6498480329995, -302.986207532183, -302.32257003454663, -301.65893169712456, -300.99529359576167, -300.3316554276, -299.66801727850583, -299.00437912390584, -298.34074097091826, -297.6771028174591, -297.0134646642712]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.317924737930298,-113.15095520019531,-304.8431701660156,14.755680084228516,0.05447081392627765,-1.8211309496477033,61.51870908427218,"[-114.27100372314453, -113.9188526230867, -113.57020485216745, -113.2205901085734, -112.8712421220019, -112.521820312778, -112.17241898815357, -111.8230119594194, -111.4736065257131, -111.12420064365122, -110.77479488846238, -110.42538909705813, -110.07598331611129, -109.72657753210186, -109.37717174898803, -109.02776596535915]","[-306.9668884277344, -306.3047104977991, -305.6406743749589, -304.97714632499645, -304.31347774819847, -303.6498480329995, -302.986207532183, -302.32257003454663, -301.65893169712456, -300.99529359576167, -300.3316554276, -299.66801727850583, -299.00437912390584, -298.34074097091826, -297.6771028174591, -297.0134646642712]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.353698968887329,-112.86980438232422,-304.3114929199219,14.761046409606934,0.03388605821499067,-1.8134938733696628,61.50590772148624,"[-114.27100372314453, -113.9188526230867, -113.57020485216745, -113.2205901085734, -112.8712421220019, -112.521820312778, -112.17241898815357, -111.8230119594194, -111.4736065257131, -111.12420064365122, -110.77479488846238, -110.42538909705813, -110.07598331611129, -109.72657753210186, -109.37717174898803, -109.02776596535915]","[-306.9668884277344, -306.3047104977991, -305.6406743749589, -304.97714632499645, -304.31347774819847, -303.6498480329995, -302.986207532183, -302.32257003454663, -301.65893169712456, -300.99529359576167, -300.3316554276, -299.66801727850583, -299.00437912390584, -298.34074097091826, -297.6771028174591, -297.0134646642712]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.385696172714233,-112.64464569091797,-303.88623046875,14.765069961547852,0.002588130874789717,-1.801276882314354,61.4931660358273,"[-114.27100372314453, -113.9188526230867, -113.57020485216745, -113.2205901085734, -112.8712421220019, -112.521820312778, -112.17241898815357, -111.8230119594194, -111.4736065257131, -111.12420064365122, -110.77479488846238, -110.42538909705813, -110.07598331611129, -109.72657753210186, -109.37717174898803, -109.02776596535915]","[-306.9668884277344, -306.3047104977991, -305.6406743749589, -304.97714632499645, -304.31347774819847, -303.6498480329995, -302.986207532183, -302.32257003454663, -301.65893169712456, -300.99529359576167, -300.3316554276, -299.66801727850583, -299.00437912390584, -298.34074097091826, -297.6771028174591, -297.0134646642712]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.417924880981445,-112.41926574707031,-303.4608459472656,14.768842697143555,-0.008152344436096465,-1.798557421263585,61.48891022440934,"[-114.27100372314453, -113.9188526230867, -113.57020485216745, -113.2205901085734, -112.8712421220019, -112.521820312778, -112.17241898815357, -111.8230119594194, -111.4736065257131, -111.12420064365122, -110.77479488846238, -110.42538909705813, -110.07598331611129, -109.72657753210186, -109.37717174898803, -109.02776596535915]","[-306.9668884277344, -306.3047104977991, -305.6406743749589, -304.97714632499645, -304.31347774819847, -303.6498480329995, -302.986207532183, -302.32257003454663, -301.65893169712456, -300.99529359576167, -300.3316554276, -299.66801727850583, -299.00437912390584, -298.34074097091826, -297.6771028174591, -297.0134646642712]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.453852891921997,-112.19364929199219,-303.03533935546875,14.772472381591797,-0.03317999152067894,-1.785567598807562,61.4788425442572,"[-114.27100372314453, -113.9188526230867, -113.57020485216745, -113.2205901085734, -112.8712421220019, -112.521820312778, -112.17241898815357, -111.8230119594194, -111.4736065257131, -111.12420064365122, -110.77479488846238, -110.42538909705813, -110.07598331611129, -109.72657753210186, -109.37717174898803, -109.02776596535915]","[-306.9668884277344, -306.3047104977991, -305.6406743749589, -304.97714632499645, -304.31347774819847, -303.6498480329995, -302.986207532183, -302.32257003454663, -301.65893169712456, -300.99529359576167, -300.3316554276, -299.66801727850583, -299.00437912390584, -298.34074097091826, -297.6771028174591, -297.0134646642712]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.477547407150269,-112.19364929199219,-303.03533935546875,14.772472381591797,-0.03317999152067894,-1.785567598807562,61.4788425442572,"[-113.15095520019531, -112.79856086964776, -112.44998396664894, -112.10035324601796, -111.75101321148139, -111.4015927352187, -111.05219457887378, -110.70279020774706, -110.35338757432268, -110.00398445247659, -109.65458146882855, -109.30517844573662, -108.9557754340329, -108.60637241899448, -108.25696940493111, -107.90756639030744]","[-304.8431701660156, -304.18112306121054, -303.5170498416938, -302.85353021850966, -302.1898574565348, -301.5262270395403, -300.86258487066385, -300.1989459737967, -299.5353061620344, -298.87166660742344, -298.2080269800519, -297.5443873734474, -296.88074776084704, -296.2171081500024, -295.5534685386443, -294.8898289275813]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.485961437225342,-111.96788787841797,-302.6097106933594,14.775930404663086,-0.059016982984870105,-1.7762467121201215,61.47127377675929,"[-113.15095520019531, -112.79856086964776, -112.44998396664894, -112.10035324601796, -111.75101321148139, -111.4015927352187, -111.05219457887378, -110.70279020774706, -110.35338757432268, -110.00398445247659, -109.65458146882855, -109.30517844573662, -108.9557754340329, -108.60637241899448, -108.25696940493111, -107.90756639030744]","[-304.8431701660156, -304.18112306121054, -303.5170498416938, -302.85353021850966, -302.1898574565348, -301.5262270395403, -300.86258487066385, -300.1989459737967, -299.5353061620344, -298.87166660742344, -298.2080269800519, -297.5443873734474, -296.88074776084704, -296.2171081500024, -295.5534685386443, -294.8898289275813]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.5180184841156,-111.74236297607422,-302.18408203125,14.779754638671875,-0.06806996192895425,-1.7710758437989904,61.466262721048054,"[-113.15095520019531, -112.79856086964776, -112.44998396664894, -112.10035324601796, -111.75101321148139, -111.4015927352187, -111.05219457887378, -110.70279020774706, -110.35338757432268, -110.00398445247659, -109.65458146882855, -109.30517844573662, -108.9557754340329, -108.60637241899448, -108.25696940493111, -107.90756639030744]","[-304.8431701660156, -304.18112306121054, -303.5170498416938, -302.85353021850966, -302.1898574565348, -301.5262270395403, -300.86258487066385, -300.1989459737967, -299.5353061620344, -298.87166660742344, -298.2080269800519, -297.5443873734474, -296.88074776084704, -296.2171081500024, -295.5534685386443, -294.8898289275813]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.553903341293335,-111.46070861816406,-301.65203857421875,14.784845352172852,-0.09585332791439234,-1.7717762009373617,61.4589654441157,"[-113.15095520019531, -112.79856086964776, -112.44998396664894, -112.10035324601796, -111.75101321148139, -111.4015927352187, -111.05219457887378, -110.70279020774706, -110.35338757432268, -110.00398445247659, -109.65458146882855, -109.30517844573662, -108.9557754340329, -108.60637241899448, -108.25696940493111, -107.90756639030744]","[-304.8431701660156, -304.18112306121054, -303.5170498416938, -302.85353021850966, -302.1898574565348, -301.5262270395403, -300.86258487066385, -300.1989459737967, -299.5353061620344, -298.87166660742344, -298.2080269800519, -297.5443873734474, -296.88074776084704, -296.2171081500024, -295.5534685386443, -294.8898289275813]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
11.586006164550781,-111.23521423339844,-301.2262878417969,14.78870964050293,-0.11265377934451243,-1.7697339449730862,61.4524321404132,"[-113.15095520019531, -112.79856086964776, -112.44998396664894, -112.10035324601796, -111.75101321148139, -111.4015927352187, -111.05219457887378, -110.70279020774706, -110.35338757432268, -110.00398445247659, -109.65458146882855, -109.30517844573662, -108.9557754340329, -108.60637241899448, -108.25696940493111, -107.90756639030744]","[-304.8431701660156, -304.18112306121054, -303.5170498416938, -302.85353021850966, -302.1898574565348, -301.5262270395403, -300.86258487066385, -300.1989459737967, -299.5353061620344, -298.87166660742344, -298.2080269800519, -297.5443873734474, -296.88074776084704, -296.2171081500024, -295.5534685386443, -294.8898289275813]","[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
